user_session,contract_id,pair_identifier,option1_key,option2_key,winner_key,voted_at,user_agent,ip_address,session_start_time
ai_gemini_0314c4a899e7,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",1vs2,1,2,2,2025-06-11 08:23:14.777525,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:14.556630
ai_gemini_0314c4a899e7,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",1vs3,1,3,3,2025-06-11 08:23:15.724213,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:15.501851
ai_gemini_0314c4a899e7,"OAKTREECAPITALGROUP,LLC_03_02_2020-EX-10.8-Services Agreement",2vs3,2,3,2,2025-06-11 08:23:16.703364,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:16.482914
ai_gemini_0314c4a899e7,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",0vs1,0,1,1,2025-06-11 08:23:17.734023,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:17.511870
ai_gemini_0314c4a899e7,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",0vs2,0,2,2,2025-06-11 08:23:18.585910,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:18.364239
ai_gemini_0314c4a899e7,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",0vs3,0,3,3,2025-06-11 08:23:19.374896,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:19.153773
ai_gemini_0314c4a899e7,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",1vs2,1,2,2,2025-06-11 08:23:20.318974,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:20.098435
ai_gemini_0314c4a899e7,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",1vs3,1,3,3,2025-06-11 08:23:21.703606,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:21.480273
ai_gemini_0314c4a899e7,"ON2TECHNOLOGIES,INC_11_17_2006-EX-10.3-SUPPORT AND MAINTENANCE AGREEMENT",2vs3,2,3,2,2025-06-11 08:23:22.710070,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:22.487819
ai_gemini_0314c4a899e7,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",0vs1,0,1,1,2025-06-11 08:23:24.021433,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:23.796652
ai_gemini_0314c4a899e7,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",0vs2,0,2,2,2025-06-11 08:23:25.263593,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:25.042692
ai_gemini_0314c4a899e7,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",0vs3,0,3,3,2025-06-11 08:23:26.138816,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:25.918131
ai_gemini_0314c4a899e7,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",1vs2,1,2,2,2025-06-11 08:23:27.099601,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:26.875028
ai_gemini_0314c4a899e7,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",1vs3,1,3,3,2025-06-11 08:23:28.067396,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:27.844534
ai_gemini_0314c4a899e7,"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT ",2vs3,2,3,3,2025-06-11 08:23:29.045586,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:28.822559
ai_gemini_0314c4a899e7,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,0vs1,0,1,0,2025-06-11 08:23:29.978368,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:29.757486
ai_gemini_0314c4a899e7,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,0vs2,0,2,2,2025-06-11 08:23:31.586879,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:31.363584
ai_gemini_0314c4a899e7,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,0vs3,0,3,0,2025-06-11 08:23:32.491367,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:32.268458
ai_gemini_0314c4a899e7,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,1vs2,1,2,2,2025-06-11 08:23:33.910120,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:33.686026
ai_gemini_0314c4a899e7,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,1vs3,1,3,3,2025-06-11 08:23:34.791504,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:34.569475
ai_gemini_0314c4a899e7,PapaJohnsInternationalInc_20190617_8-K_EX-10.1_11707365_EX-10.1_Endorsement Agreement,2vs3,2,3,2,2025-06-11 08:23:35.761309,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:35.537918
ai_gemini_0314c4a899e7,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,0vs1,0,1,1,2025-06-11 08:23:37.384137,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:37.162813
ai_gemini_0314c4a899e7,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,0vs2,0,2,2,2025-06-11 08:23:38.802907,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:38.577199
ai_gemini_0314c4a899e7,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,0vs3,0,3,0,2025-06-11 08:23:51.882423,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:51.659337
ai_gemini_0314c4a899e7,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,1vs2,1,2,2,2025-06-11 08:23:52.953380,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:52.730923
ai_gemini_0314c4a899e7,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,1vs3,1,3,3,2025-06-11 08:23:54.306095,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:54.083425
ai_gemini_0314c4a899e7,PhoenixNewMediaLtd_20110421_F-1_EX-10.17_6958322_EX-10.17_Content License Agreement,2vs3,2,3,2,2025-06-11 08:23:55.239523,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:55.015391
ai_gemini_0314c4a899e7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,0vs1,0,1,1,2025-06-11 08:23:56.091936,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:55.867817
ai_gemini_0314c4a899e7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,0vs2,0,2,2,2025-06-11 08:23:57.011293,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:56.789440
ai_gemini_0314c4a899e7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,0vs3,0,3,3,2025-06-11 08:23:57.928261,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:57.705272
ai_gemini_0314c4a899e7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,1vs2,1,2,2,2025-06-11 08:23:58.909214,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:58.684515
ai_gemini_0314c4a899e7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,1vs3,1,3,3,2025-06-11 08:23:59.828798,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:23:59.604524
ai_gemini_0314c4a899e7,RUBIOSRESTAURANTSINC_03_31_2008-EX-10.75-SPONSORSHIP AGREEMENT,2vs3,2,3,2,2025-06-11 08:24:01.291302,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:01.067699
ai_gemini_0314c4a899e7,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,0vs1,0,1,1,2025-06-11 08:24:02.723391,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:02.495756
ai_gemini_0314c4a899e7,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,0vs2,0,2,2,2025-06-11 08:24:04.313181,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:04.089780
ai_gemini_0314c4a899e7,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,0vs3,0,3,0,2025-06-11 08:24:05.257847,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:05.034133
ai_gemini_0314c4a899e7,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,1vs2,1,2,2,2025-06-11 08:24:06.726989,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:06.496705
ai_gemini_0314c4a899e7,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,1vs3,1,3,3,2025-06-11 08:24:07.789642,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:07.565770
ai_gemini_0314c4a899e7,ReedsInc_20191113_10-Q_EX-10.4_11888303_EX-10.4_Development Agreement,2vs3,2,3,2,2025-06-11 08:24:08.731580,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:08.507309
ai_gemini_0314c4a899e7,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,0vs1,0,1,1,2025-06-11 08:24:09.703773,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:09.476795
ai_gemini_0314c4a899e7,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,0vs2,0,2,2,2025-06-11 08:24:11.156578,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:10.932677
ai_gemini_0314c4a899e7,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,0vs3,0,3,0,2025-06-11 08:24:12.079783,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:11.850716
ai_gemini_0314c4a899e7,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,1vs2,1,2,2,2025-06-11 08:24:13.158143,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:12.934860
ai_gemini_0314c4a899e7,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,1vs3,1,3,1,2025-06-11 08:24:14.073029,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:13.848424
ai_gemini_0314c4a899e7,ReynoldsConsumerProductsInc_20200121_S-1A_EX-10.22_11948918_EX-10.22_Service Agreement,2vs3,2,3,3,2025-06-11 08:24:15.467535,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:15.244106
ai_gemini_0314c4a899e7,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,0vs1,0,1,1,2025-06-11 08:24:16.320626,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:16.097620
ai_gemini_0314c4a899e7,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,0vs2,0,2,2,2025-06-11 08:24:17.240299,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:17.017320
ai_gemini_0314c4a899e7,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,0vs3,0,3,3,2025-06-11 08:24:18.836340,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:18.613074
ai_gemini_0314c4a899e7,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,1vs2,1,2,2,2025-06-11 08:24:19.768058,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:19.543118
ai_gemini_0314c4a899e7,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,1vs3,1,3,3,2025-06-11 08:24:20.728495,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:20.502268
ai_gemini_0314c4a899e7,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,2vs3,2,3,3,2025-06-11 08:24:21.611134,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:21.386828
ai_gemini_0314c4a899e7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,0vs1,0,1,1,2025-06-11 08:24:23.239246,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:23.016050
ai_gemini_0314c4a899e7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,0vs2,0,2,2,2025-06-11 08:24:24.247028,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:24.024355
ai_gemini_0314c4a899e7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,0vs3,0,3,3,2025-06-11 08:24:25.445469,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:25.222164
ai_gemini_0314c4a899e7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,1vs2,1,2,2,2025-06-11 08:24:26.492367,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:26.267241
ai_gemini_0314c4a899e7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,1vs3,1,3,3,2025-06-11 08:24:27.404466,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:27.180172
ai_gemini_0314c4a899e7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,2vs3,2,3,2,2025-06-11 08:24:29.003335,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:28.780396
ai_gemini_0314c4a899e7,"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",0vs1,0,1,1,2025-06-11 08:24:29.957049,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:29.733402
ai_gemini_0314c4a899e7,"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",0vs2,0,2,2,2025-06-11 08:24:30.847956,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:30.621858
ai_gemini_0314c4a899e7,"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",0vs3,0,3,3,2025-06-11 08:24:32.303226,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:32.078319
ai_gemini_0314c4a899e7,"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",1vs2,1,2,2,2025-06-11 08:24:33.404011,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:33.178800
ai_gemini_0314c4a899e7,"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",1vs3,1,3,3,2025-06-11 08:24:34.446611,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:34.222286
ai_gemini_0314c4a899e7,"SightLife Surgical, Inc. - STRATEGIC SALES _ MARKETING AGREEMENT",2vs3,2,3,UNCLEAR,2025-06-11 08:24:35.491121,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:35.267931
ai_gemini_0314c4a899e7,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,0vs1,0,1,1,2025-06-11 08:24:36.501876,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:36.279038
ai_gemini_0314c4a899e7,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,0vs2,0,2,2,2025-06-11 08:24:37.448624,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:37.223232
ai_gemini_0314c4a899e7,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,0vs3,0,3,3,2025-06-11 08:24:38.442366,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:38.218593
ai_gemini_0314c4a899e7,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,1vs2,1,2,2,2025-06-11 08:24:39.964951,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:39.740170
ai_gemini_0314c4a899e7,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,1vs3,1,3,3,2025-06-11 08:24:40.911793,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:40.688901
ai_gemini_0314c4a899e7,TubeMediaCorp_20060310_8-K_EX-10.1_513921_EX-10.1_Affiliate Agreement,2vs3,2,3,2,2025-06-11 08:24:41.892805,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:41.669113
ai_gemini_0314c4a899e7,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,0vs1,0,1,0,2025-06-11 08:24:43.363052,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:43.138552
ai_gemini_0314c4a899e7,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,0vs2,0,2,0,2025-06-11 08:24:44.561599,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:44.335689
ai_gemini_0314c4a899e7,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,0vs3,0,3,0,2025-06-11 08:24:45.875460,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:45.650521
ai_gemini_0314c4a899e7,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,1vs2,1,2,1,2025-06-11 08:24:46.758870,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:46.535843
ai_gemini_0314c4a899e7,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,1vs3,1,3,3,2025-06-11 08:24:48.062786,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:47.836074
ai_gemini_0314c4a899e7,WaterNowInc_20191120_10-Q_EX-10.12_11900227_EX-10.12_Distributor Agreement,2vs3,2,3,3,2025-06-11 08:24:49.168443,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:48.943654
ai_gemini_0314c4a899e7,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,0vs1,0,1,0,2025-06-11 08:24:50.041745,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:49.816635
ai_gemini_0314c4a899e7,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,0vs2,0,2,2,2025-06-11 08:24:50.890187,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:50.666707
ai_gemini_0314c4a899e7,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,0vs3,0,3,0,2025-06-11 08:24:51.848959,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:51.625191
ai_gemini_0314c4a899e7,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,1vs2,1,2,2,2025-06-11 08:24:53.337097,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:53.111827
ai_gemini_0314c4a899e7,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,1vs3,1,3,1,2025-06-11 08:24:54.266398,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:54.040740
ai_gemini_0314c4a899e7,XinhuaSportsEntertainmentLtd_20070221_F-1_EX-99.4_645553_EX-99.4_Content License Agreement,2vs3,2,3,2,2025-06-11 08:24:55.133231,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:54.905485
ai_gemini_0314c4a899e7,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,0vs1,0,1,1,2025-06-11 08:24:55.996235,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:55.772132
ai_gemini_0314c4a899e7,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,0vs2,0,2,2,2025-06-11 08:24:57.003473,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:56.778805
ai_gemini_0314c4a899e7,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,0vs3,0,3,0,2025-06-11 08:24:57.874849,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:57.649142
ai_gemini_0314c4a899e7,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,1vs2,1,2,2,2025-06-11 08:24:58.846925,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:58.622115
ai_gemini_0314c4a899e7,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,1vs3,1,3,1,2025-06-11 08:24:59.779768,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:24:59.556084
ai_gemini_0314c4a899e7,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,2vs3,2,3,2,2025-06-11 08:25:00.836765,AI_Gemini_Voter/google/gemini-2.5-flash-preview-05-20,127.0.0.1,2025-06-11 10:25:00.607337
ai_deepseek_ed972fce,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,0vs1,0,1,0,2025-06-11 10:49:16.488254,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:16.474830
ai_deepseek_ed972fce,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,0vs2,0,2,2,2025-06-11 10:49:18.921258,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:18.907152
ai_deepseek_ed972fce,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,0vs3,0,3,3,2025-06-11 10:49:20.068481,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:20.043012
ai_deepseek_ed972fce,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,1vs2,1,2,2,2025-06-11 10:49:21.322514,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:21.306365
ai_deepseek_ed972fce,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,1vs3,1,3,3,2025-06-11 10:49:23.343130,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:23.330871
ai_deepseek_ed972fce,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,2vs3,2,3,3,2025-06-11 10:49:24.718041,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:24.704253
ai_deepseek_ed972fce,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT,0vs1,0,1,1,2025-06-11 10:49:26.144723,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:26.128535
